num_sutures,loss,closure loss,shear loss,var loss,ideal loss
7.0,52472.40716285276,2620.0222193169793,11.81534567878023,48.33208515560979,249.75908500208465
6.0,59431.430920171486,2968.070556625295,22.637684747803032,24.744418169981323,214.82442681134313
5.0,80890.48378721844,4041.794006477526,13.201419012010895,28.20081964389925,183.52100120399245
