num_sutures,loss,closure loss,shear loss,var loss,ideal loss
29.0,54763.72652920494,2675.9691508569645,139.31499538346281,965.7135212987264,828.2110288807626
27.0,56991.520278625445,2816.7693739228375,66.87313472698006,522.3865307147346,830.8604580285055
24.0,59274.41422948826,2896.2297164674087,101.76701211355291,1146.2858759129824,1190.2713895294687
