num_sutures,loss,closure loss,shear loss,var loss,ideal loss
24.0,12632.522472146451,592.6834811059111,115.71078351046141,547.4312830073045,666.5813996455654
22.0,18500.252221200568,892.7323530987711,98.87454083036526,447.85607756441334,758.3674731399651
23.0,19404.07532916253,930.8308274946072,74.36293037634414,638.7329185176962,706.2006776972214
