num_sutures,loss,closure loss,shear loss,var loss,ideal loss
17.0,1521.487991174004,59.25538741058081,18.83894453865088,298.70235388508627,162.49079782461138
18.0,2102.6101688735475,90.18261519549138,42.131458382577385,214.69494819856524,145.3137816227732
19.0,5562.789506222453,251.48341141233885,39.73830245964001,453.6446730563961,267.0064234418737
